PCODE,Weeks,KEY,Name,Population,Cases,Cumul_Cases,IR10000,Cumul_IR10000
ZMB_TW0001,5,ZMB_TW0001_5,Bauleni,29843,0,0,0,0
ZMB_TW0001,6,ZMB_TW0001_6,Bauleni,29843,0,0,0,0
ZMB_TW0001,7,ZMB_TW0001_7,Bauleni,29843,0,0,0,0
ZMB_TW0001,8,ZMB_TW0001_8,Bauleni,29843,0,0,0,0
ZMB_TW0001,9,ZMB_TW0001_9,Bauleni,29843,1,1,0.34,0.34
ZMB_TW0001,10,ZMB_TW0001_10,Bauleni,29843,16,17,5.36,5.7
ZMB_TW0001,11,ZMB_TW0001_11,Bauleni,29843,101,118,33.84,39.54
ZMB_TW0001,12,ZMB_TW0001_12,Bauleni,29843,72,190,24.13,63.67
ZMB_TW0001,13,ZMB_TW0001_13,Bauleni,29843,45,235,15.08,78.75
ZMB_TW0001,14,ZMB_TW0001_14,Bauleni,29843,21,256,7.04,85.78
ZMB_TW0001,15,ZMB_TW0001_15,Bauleni,29843,19,275,6.37,92.15
ZMB_TW0001,16,ZMB_TW0001_16,Bauleni,29843,3,278,1.01,93.15
ZMB_TW0001,17,ZMB_TW0001_17,Bauleni,29843,0,278,0,93.15
ZMB_TW0001,18,ZMB_TW0001_18,Bauleni,29843,0,278,0,93.15
ZMB_TW0001,19,ZMB_TW0001_19,Bauleni,29843,0,278,0,93.15
ZMB_TW0001,20,ZMB_TW0001_20,Bauleni,29843,0,278,0,93.15
ZMB_TW0002,5,ZMB_TW0002_5,Chibolya,3129,0,0,0,0
ZMB_TW0002,6,ZMB_TW0002_6,Chibolya,3129,0,0,0,0
ZMB_TW0002,7,ZMB_TW0002_7,Chibolya,3129,0,0,0,0
ZMB_TW0002,8,ZMB_TW0002_8,Chibolya,3129,0,0,0,0
ZMB_TW0002,9,ZMB_TW0002_9,Chibolya,3129,0,0,0,0
ZMB_TW0002,10,ZMB_TW0002_10,Chibolya,3129,0,0,0,0
ZMB_TW0002,11,ZMB_TW0002_11,Chibolya,3129,0,0,0,0
ZMB_TW0002,12,ZMB_TW0002_12,Chibolya,3129,1,1,3.2,3.2
ZMB_TW0002,13,ZMB_TW0002_13,Chibolya,3129,0,1,0,3.2
ZMB_TW0002,14,ZMB_TW0002_14,Chibolya,3129,0,1,0,3.2
ZMB_TW0002,15,ZMB_TW0002_15,Chibolya,3129,3,4,9.59,12.78
ZMB_TW0002,16,ZMB_TW0002_16,Chibolya,3129,0,4,0,12.78
ZMB_TW0002,17,ZMB_TW0002_17,Chibolya,3129,0,4,0,12.78
ZMB_TW0002,18,ZMB_TW0002_18,Chibolya,3129,0,4,0,12.78
ZMB_TW0002,19,ZMB_TW0002_19,Chibolya,3129,0,4,0,12.78
ZMB_TW0002,20,ZMB_TW0002_20,Chibolya,3129,0,4,0,12.78
ZMB_TW0003,5,ZMB_TW0003_5,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,6,ZMB_TW0003_6,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,7,ZMB_TW0003_7,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,8,ZMB_TW0003_8,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,9,ZMB_TW0003_9,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,10,ZMB_TW0003_10,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,11,ZMB_TW0003_11,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,12,ZMB_TW0003_12,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,13,ZMB_TW0003_13,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,14,ZMB_TW0003_14,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,15,ZMB_TW0003_15,Kalikiliki,18377,0,0,0,0
ZMB_TW0003,16,ZMB_TW0003_16,Kalikiliki,18377,1,1,0.54,0.54
ZMB_TW0003,17,ZMB_TW0003_17,Kalikiliki,18377,0,1,0,0.54
ZMB_TW0003,18,ZMB_TW0003_18,Kalikiliki,18377,0,1,0,0.54
ZMB_TW0003,19,ZMB_TW0003_19,Kalikiliki,18377,0,1,0,0.54
ZMB_TW0003,20,ZMB_TW0003_20,Kalikiliki,18377,0,1,0,0.54
ZMB_TW0004,5,ZMB_TW0004_5,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,6,ZMB_TW0004_6,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,7,ZMB_TW0004_7,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,8,ZMB_TW0004_8,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,9,ZMB_TW0004_9,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,10,ZMB_TW0004_10,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,11,ZMB_TW0004_11,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,12,ZMB_TW0004_12,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,13,ZMB_TW0004_13,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,14,ZMB_TW0004_14,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,15,ZMB_TW0004_15,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,16,ZMB_TW0004_16,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,17,ZMB_TW0004_17,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,18,ZMB_TW0004_18,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,19,ZMB_TW0004_19,Ng'ombe,57630,0,0,0,0
ZMB_TW0004,20,ZMB_TW0004_20,Ng'ombe,57630,0,0,0,0
ZMB_TW0005,5,ZMB_TW0005_5,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,6,ZMB_TW0005_6,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,7,ZMB_TW0005_7,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,8,ZMB_TW0005_8,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,9,ZMB_TW0005_9,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,10,ZMB_TW0005_10,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,11,ZMB_TW0005_11,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,12,ZMB_TW0005_12,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,13,ZMB_TW0005_13,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,14,ZMB_TW0005_14,Kalingalinga,44561,0,0,0,0
ZMB_TW0005,15,ZMB_TW0005_15,Kalingalinga,44561,1,1,0.22,0.22
ZMB_TW0005,16,ZMB_TW0005_16,Kalingalinga,44561,2,3,0.45,0.67
ZMB_TW0005,17,ZMB_TW0005_17,Kalingalinga,44561,0,3,0,0.67
ZMB_TW0005,18,ZMB_TW0005_18,Kalingalinga,44561,0,3,0,0.67
ZMB_TW0005,19,ZMB_TW0005_19,Kalingalinga,44561,0,3,0,0.67
ZMB_TW0005,20,ZMB_TW0005_20,Kalingalinga,44561,0,3,0,0.67
ZMB_TW0006,5,ZMB_TW0006_5,Mtendere,78367,0,0,0,0
ZMB_TW0006,6,ZMB_TW0006_6,Mtendere,78367,0,0,0,0
ZMB_TW0006,7,ZMB_TW0006_7,Mtendere,78367,0,0,0,0
ZMB_TW0006,8,ZMB_TW0006_8,Mtendere,78367,0,0,0,0
ZMB_TW0006,9,ZMB_TW0006_9,Mtendere,78367,0,0,0,0
ZMB_TW0006,10,ZMB_TW0006_10,Mtendere,78367,0,0,0,0
ZMB_TW0006,11,ZMB_TW0006_11,Mtendere,78367,0,0,0,0
ZMB_TW0006,12,ZMB_TW0006_12,Mtendere,78367,9,9,1.15,1.15
ZMB_TW0006,13,ZMB_TW0006_13,Mtendere,78367,9,18,1.15,2.3
ZMB_TW0006,14,ZMB_TW0006_14,Mtendere,78367,22,40,2.81,5.1
ZMB_TW0006,15,ZMB_TW0006_15,Mtendere,78367,11,51,1.4,6.51
ZMB_TW0006,16,ZMB_TW0006_16,Mtendere,78367,4,55,0.51,7.02
ZMB_TW0006,17,ZMB_TW0006_17,Mtendere,78367,0,55,0,7.02
ZMB_TW0006,18,ZMB_TW0006_18,Mtendere,78367,0,55,0,7.02
ZMB_TW0006,19,ZMB_TW0006_19,Mtendere,78367,0,55,0,7.02
ZMB_TW0006,20,ZMB_TW0006_20,Mtendere,78367,0,55,0,7.02
ZMB_TW0007,5,ZMB_TW0007_5,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,6,ZMB_TW0007_6,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,7,ZMB_TW0007_7,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,8,ZMB_TW0007_8,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,9,ZMB_TW0007_9,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,10,ZMB_TW0007_10,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,11,ZMB_TW0007_11,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,12,ZMB_TW0007_12,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,13,ZMB_TW0007_13,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,14,ZMB_TW0007_14,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,15,ZMB_TW0007_15,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,16,ZMB_TW0007_16,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,17,ZMB_TW0007_17,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,18,ZMB_TW0007_18,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,19,ZMB_TW0007_19,Helen Kaunda,3752,0,0,0,0
ZMB_TW0007,20,ZMB_TW0007_20,Helen Kaunda,3752,0,0,0,0
ZMB_TW0008,5,ZMB_TW0008_5,Kabulonga,20453,0,0,0,0
ZMB_TW0008,6,ZMB_TW0008_6,Kabulonga,20453,0,0,0,0
ZMB_TW0008,7,ZMB_TW0008_7,Kabulonga,20453,0,0,0,0
ZMB_TW0008,8,ZMB_TW0008_8,Kabulonga,20453,0,0,0,0
ZMB_TW0008,9,ZMB_TW0008_9,Kabulonga,20453,0,0,0,0
ZMB_TW0008,10,ZMB_TW0008_10,Kabulonga,20453,0,0,0,0
ZMB_TW0008,11,ZMB_TW0008_11,Kabulonga,20453,0,0,0,0
ZMB_TW0008,12,ZMB_TW0008_12,Kabulonga,20453,2,2,0.98,0.98
ZMB_TW0008,13,ZMB_TW0008_13,Kabulonga,20453,0,2,0,0.98
ZMB_TW0008,14,ZMB_TW0008_14,Kabulonga,20453,1,3,0.49,1.47
ZMB_TW0008,15,ZMB_TW0008_15,Kabulonga,20453,0,3,0,1.47
ZMB_TW0008,16,ZMB_TW0008_16,Kabulonga,20453,0,3,0,1.47
ZMB_TW0008,17,ZMB_TW0008_17,Kabulonga,20453,0,3,0,1.47
ZMB_TW0008,18,ZMB_TW0008_18,Kabulonga,20453,0,3,0,1.47
ZMB_TW0008,19,ZMB_TW0008_19,Kabulonga,20453,0,3,0,1.47
ZMB_TW0008,20,ZMB_TW0008_20,Kabulonga,20453,0,3,0,1.47
ZMB_TW0009,5,ZMB_TW0009_5,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,6,ZMB_TW0009_6,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,7,ZMB_TW0009_7,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,8,ZMB_TW0009_8,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,9,ZMB_TW0009_9,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,10,ZMB_TW0009_10,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,11,ZMB_TW0009_11,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,12,ZMB_TW0009_12,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,13,ZMB_TW0009_13,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,14,ZMB_TW0009_14,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,15,ZMB_TW0009_15,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,16,ZMB_TW0009_16,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,17,ZMB_TW0009_17,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,18,ZMB_TW0009_18,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,19,ZMB_TW0009_19,Ibex Hill,12233,0,0,0,0
ZMB_TW0009,20,ZMB_TW0009_20,Ibex Hill,12233,0,0,0,0
ZMB_TW0010,5,ZMB_TW0010_5,Chakunkula,0,0,0,0,0
ZMB_TW0010,6,ZMB_TW0010_6,Chakunkula,0,0,0,0,0
ZMB_TW0010,7,ZMB_TW0010_7,Chakunkula,0,0,0,0,0
ZMB_TW0010,8,ZMB_TW0010_8,Chakunkula,0,0,0,0,0
ZMB_TW0010,9,ZMB_TW0010_9,Chakunkula,0,0,0,0,0
ZMB_TW0010,10,ZMB_TW0010_10,Chakunkula,0,0,0,0,0
ZMB_TW0010,11,ZMB_TW0010_11,Chakunkula,0,0,0,0,0
ZMB_TW0010,12,ZMB_TW0010_12,Chakunkula,0,0,0,0,0
ZMB_TW0010,13,ZMB_TW0010_13,Chakunkula,0,0,0,0,0
ZMB_TW0010,14,ZMB_TW0010_14,Chakunkula,0,0,0,0,0
ZMB_TW0010,15,ZMB_TW0010_15,Chakunkula,0,0,0,0,0
ZMB_TW0010,16,ZMB_TW0010_16,Chakunkula,0,0,0,0,0
ZMB_TW0010,17,ZMB_TW0010_17,Chakunkula,0,0,0,0,0
ZMB_TW0010,18,ZMB_TW0010_18,Chakunkula,0,0,0,0,0
ZMB_TW0010,19,ZMB_TW0010_19,Chakunkula,0,0,0,0,0
ZMB_TW0010,20,ZMB_TW0010_20,Chakunkula,0,0,0,0,0
ZMB_TW0011,5,ZMB_TW0011_5,Avondale,17756,0,0,0,0
ZMB_TW0011,6,ZMB_TW0011_6,Avondale,17756,0,0,0,0
ZMB_TW0011,7,ZMB_TW0011_7,Avondale,17756,0,0,0,0
ZMB_TW0011,8,ZMB_TW0011_8,Avondale,17756,0,0,0,0
ZMB_TW0011,9,ZMB_TW0011_9,Avondale,17756,0,0,0,0
ZMB_TW0011,10,ZMB_TW0011_10,Avondale,17756,0,0,0,0
ZMB_TW0011,11,ZMB_TW0011_11,Avondale,17756,0,0,0,0
ZMB_TW0011,12,ZMB_TW0011_12,Avondale,17756,0,0,0,0
ZMB_TW0011,13,ZMB_TW0011_13,Avondale,17756,3,3,1.69,1.69
ZMB_TW0011,14,ZMB_TW0011_14,Avondale,17756,0,3,0,1.69
ZMB_TW0011,15,ZMB_TW0011_15,Avondale,17756,0,3,0,1.69
ZMB_TW0011,16,ZMB_TW0011_16,Avondale,17756,1,4,0.56,2.25
ZMB_TW0011,17,ZMB_TW0011_17,Avondale,17756,0,4,0,2.25
ZMB_TW0011,18,ZMB_TW0011_18,Avondale,17756,0,4,0,2.25
ZMB_TW0011,19,ZMB_TW0011_19,Avondale,17756,0,4,0,2.25
ZMB_TW0011,20,ZMB_TW0011_20,Avondale,17756,0,4,0,2.25
ZMB_TW0012,5,ZMB_TW0012_5,Kamanga,9393,0,0,0,0
ZMB_TW0012,6,ZMB_TW0012_6,Kamanga,9393,0,0,0,0
ZMB_TW0012,7,ZMB_TW0012_7,Kamanga,9393,0,0,0,0
ZMB_TW0012,8,ZMB_TW0012_8,Kamanga,9393,0,0,0,0
ZMB_TW0012,9,ZMB_TW0012_9,Kamanga,9393,0,0,0,0
ZMB_TW0012,10,ZMB_TW0012_10,Kamanga,9393,0,0,0,0
ZMB_TW0012,11,ZMB_TW0012_11,Kamanga,9393,0,0,0,0
ZMB_TW0012,12,ZMB_TW0012_12,Kamanga,9393,0,0,0,0
ZMB_TW0012,13,ZMB_TW0012_13,Kamanga,9393,0,0,0,0
ZMB_TW0012,14,ZMB_TW0012_14,Kamanga,9393,0,0,0,0
ZMB_TW0012,15,ZMB_TW0012_15,Kamanga,9393,0,0,0,0
ZMB_TW0012,16,ZMB_TW0012_16,Kamanga,9393,0,0,0,0
ZMB_TW0012,17,ZMB_TW0012_17,Kamanga,9393,0,0,0,0
ZMB_TW0012,18,ZMB_TW0012_18,Kamanga,9393,0,0,0,0
ZMB_TW0012,19,ZMB_TW0012_19,Kamanga,9393,0,0,0,0
ZMB_TW0012,20,ZMB_TW0012_20,Kamanga,9393,0,0,0,0
ZMB_TW0013,5,ZMB_TW0013_5,Kaunda square,40796,0,0,0,0
ZMB_TW0013,6,ZMB_TW0013_6,Kaunda square,40796,0,0,0,0
ZMB_TW0013,7,ZMB_TW0013_7,Kaunda square,40796,0,0,0,0
ZMB_TW0013,8,ZMB_TW0013_8,Kaunda square,40796,0,0,0,0
ZMB_TW0013,9,ZMB_TW0013_9,Kaunda square,40796,0,0,0,0
ZMB_TW0013,10,ZMB_TW0013_10,Kaunda square,40796,0,0,0,0
ZMB_TW0013,11,ZMB_TW0013_11,Kaunda square,40796,0,0,0,0
ZMB_TW0013,12,ZMB_TW0013_12,Kaunda square,40796,0,0,0,0
ZMB_TW0013,13,ZMB_TW0013_13,Kaunda square,40796,1,1,0.25,0.25
ZMB_TW0013,14,ZMB_TW0013_14,Kaunda square,40796,1,2,0.25,0.49
ZMB_TW0013,15,ZMB_TW0013_15,Kaunda square,40796,0,2,0,0.49
ZMB_TW0013,16,ZMB_TW0013_16,Kaunda square,40796,0,2,0,0.49
ZMB_TW0013,17,ZMB_TW0013_17,Kaunda square,40796,0,2,0,0.49
ZMB_TW0013,18,ZMB_TW0013_18,Kaunda square,40796,0,2,0,0.49
ZMB_TW0013,19,ZMB_TW0013_19,Kaunda square,40796,0,2,0,0.49
ZMB_TW0013,20,ZMB_TW0013_20,Kaunda square,40796,0,2,0,0.49
ZMB_TW0014,5,ZMB_TW0014_5,Chudleigh,9168,0,0,0,0
ZMB_TW0014,6,ZMB_TW0014_6,Chudleigh,9168,0,0,0,0
ZMB_TW0014,7,ZMB_TW0014_7,Chudleigh,9168,0,0,0,0
ZMB_TW0014,8,ZMB_TW0014_8,Chudleigh,9168,0,0,0,0
ZMB_TW0014,9,ZMB_TW0014_9,Chudleigh,9168,0,0,0,0
ZMB_TW0014,10,ZMB_TW0014_10,Chudleigh,9168,0,0,0,0
ZMB_TW0014,11,ZMB_TW0014_11,Chudleigh,9168,0,0,0,0
ZMB_TW0014,12,ZMB_TW0014_12,Chudleigh,9168,0,0,0,0
ZMB_TW0014,13,ZMB_TW0014_13,Chudleigh,9168,0,0,0,0
ZMB_TW0014,14,ZMB_TW0014_14,Chudleigh,9168,0,0,0,0
ZMB_TW0014,15,ZMB_TW0014_15,Chudleigh,9168,0,0,0,0
ZMB_TW0014,16,ZMB_TW0014_16,Chudleigh,9168,0,0,0,0
ZMB_TW0014,17,ZMB_TW0014_17,Chudleigh,9168,0,0,0,0
ZMB_TW0014,18,ZMB_TW0014_18,Chudleigh,9168,0,0,0,0
ZMB_TW0014,19,ZMB_TW0014_19,Chudleigh,9168,0,0,0,0
ZMB_TW0014,20,ZMB_TW0014_20,Chudleigh,9168,0,0,0,0
ZMB_TW0015,5,ZMB_TW0015_5,Mwambula,0,0,0,0,0
ZMB_TW0015,6,ZMB_TW0015_6,Mwambula,0,0,0,0,0
ZMB_TW0015,7,ZMB_TW0015_7,Mwambula,0,0,0,0,0
ZMB_TW0015,8,ZMB_TW0015_8,Mwambula,0,0,0,0,0
ZMB_TW0015,9,ZMB_TW0015_9,Mwambula,0,0,0,0,0
ZMB_TW0015,10,ZMB_TW0015_10,Mwambula,0,0,0,0,0
ZMB_TW0015,11,ZMB_TW0015_11,Mwambula,0,0,0,0,0
ZMB_TW0015,12,ZMB_TW0015_12,Mwambula,0,0,0,0,0
ZMB_TW0015,13,ZMB_TW0015_13,Mwambula,0,0,0,0,0
ZMB_TW0015,14,ZMB_TW0015_14,Mwambula,0,0,0,0,0
ZMB_TW0015,15,ZMB_TW0015_15,Mwambula,0,0,0,0,0
ZMB_TW0015,16,ZMB_TW0015_16,Mwambula,0,0,0,0,0
ZMB_TW0015,17,ZMB_TW0015_17,Mwambula,0,0,0,0,0
ZMB_TW0015,18,ZMB_TW0015_18,Mwambula,0,0,0,0,0
ZMB_TW0015,19,ZMB_TW0015_19,Mwambula,0,0,0,0,0
ZMB_TW0015,20,ZMB_TW0015_20,Mwambula,0,0,0,0,0
ZMB_TW0016,5,ZMB_TW0016_5,Kalundu,4958,0,0,0,0
ZMB_TW0016,6,ZMB_TW0016_6,Kalundu,4958,0,0,0,0
ZMB_TW0016,7,ZMB_TW0016_7,Kalundu,4958,0,0,0,0
ZMB_TW0016,8,ZMB_TW0016_8,Kalundu,4958,0,0,0,0
ZMB_TW0016,9,ZMB_TW0016_9,Kalundu,4958,0,0,0,0
ZMB_TW0016,10,ZMB_TW0016_10,Kalundu,4958,0,0,0,0
ZMB_TW0016,11,ZMB_TW0016_11,Kalundu,4958,1,1,2.02,2.02
ZMB_TW0016,12,ZMB_TW0016_12,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,13,ZMB_TW0016_13,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,14,ZMB_TW0016_14,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,15,ZMB_TW0016_15,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,16,ZMB_TW0016_16,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,17,ZMB_TW0016_17,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,18,ZMB_TW0016_18,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,19,ZMB_TW0016_19,Kalundu,4958,0,1,0,2.02
ZMB_TW0016,20,ZMB_TW0016_20,Kalundu,4958,0,1,0,2.02
ZMB_TW0017,5,ZMB_TW0017_5,Roma,6209,0,0,0,0
ZMB_TW0017,6,ZMB_TW0017_6,Roma,6209,0,0,0,0
ZMB_TW0017,7,ZMB_TW0017_7,Roma,6209,0,0,0,0
ZMB_TW0017,8,ZMB_TW0017_8,Roma,6209,0,0,0,0
ZMB_TW0017,9,ZMB_TW0017_9,Roma,6209,0,0,0,0
ZMB_TW0017,10,ZMB_TW0017_10,Roma,6209,0,0,0,0
ZMB_TW0017,11,ZMB_TW0017_11,Roma,6209,0,0,0,0
ZMB_TW0017,12,ZMB_TW0017_12,Roma,6209,0,0,0,0
ZMB_TW0017,13,ZMB_TW0017_13,Roma,6209,0,0,0,0
ZMB_TW0017,14,ZMB_TW0017_14,Roma,6209,0,0,0,0
ZMB_TW0017,15,ZMB_TW0017_15,Roma,6209,0,0,0,0
ZMB_TW0017,16,ZMB_TW0017_16,Roma,6209,0,0,0,0
ZMB_TW0017,17,ZMB_TW0017_17,Roma,6209,0,0,0,0
ZMB_TW0017,18,ZMB_TW0017_18,Roma,6209,0,0,0,0
ZMB_TW0017,19,ZMB_TW0017_19,Roma,6209,0,0,0,0
