PCODE,Weeks,KEY,Name,Population,Cases,Cumul_Cases,IR10000,Cumul_IR10000
ZMB_TW0069,11,ZMB_TW0069_11,Lilayi,6413,0,0,0,0
ZMB_TW0069,12,ZMB_TW0069_12,Lilayi,6413,0,0,0,0
ZMB_TW0069,13,ZMB_TW0069_13,Lilayi,6413,0,0,0,0
ZMB_TW0069,14,ZMB_TW0069_14,Lilayi,6413,0,0,0,0
ZMB_TW0069,15,ZMB_TW0069_15,Lilayi,6413,0,0,0,0
ZMB_TW0069,16,ZMB_TW0069_16,Lilayi,6413,0,0,0,0
ZMB_TW0069,17,ZMB_TW0069_17,Lilayi,6413,0,0,0,0
ZMB_TW0069,18,ZMB_TW0069_18,Lilayi,6413,0,0,0,0
ZMB_TW0069,19,ZMB_TW0069_19,Lilayi,6413,0,0,0,0
ZMB_TW0069,20,ZMB_TW0069_20,Lilayi,6413,0,0,0,0
ZMB_TW0070,5,ZMB_TW0070_5,Balaston,26103,0,0,0,0
ZMB_TW0070,6,ZMB_TW0070_6,Balaston,26103,0,0,0,0
ZMB_TW0070,7,ZMB_TW0070_7,Balaston,26103,0,0,0,0
ZMB_TW0070,8,ZMB_TW0070_8,Balaston,26103,0,0,0,0
ZMB_TW0070,9,ZMB_TW0070_9,Balaston,26103,0,0,0,0
ZMB_TW0070,10,ZMB_TW0070_10,Balaston,26103,0,0,0,0
ZMB_TW0070,11,ZMB_TW0070_11,Balaston,26103,2,2,0.77,0.77
ZMB_TW0070,12,ZMB_TW0070_12,Balaston,26103,0,2,0,0.77
ZMB_TW0070,13,ZMB_TW0070_13,Balaston,26103,1,3,0.38,1.15
ZMB_TW0070,14,ZMB_TW0070_14,Balaston,26103,0,3,0,1.15
ZMB_TW0070,15,ZMB_TW0070_15,Balaston,26103,1,4,0.38,1.53
ZMB_TW0070,16,ZMB_TW0070_16,Balaston,26103,0,4,0,1.53
ZMB_TW0070,17,ZMB_TW0070_17,Balaston,26103,0,4,0,1.53
ZMB_TW0070,18,ZMB_TW0070_18,Balaston,26103,0,4,0,1.53
ZMB_TW0070,19,ZMB_TW0070_19,Balaston,26103,0,4,0,1.53
ZMB_TW0070,20,ZMB_TW0070_20,Balaston,26103,0,4,0,1.53
ZMB_TW0071,5,ZMB_TW0071_5,Makeni,17793,0,0,0,0
ZMB_TW0071,6,ZMB_TW0071_6,Makeni,17793,0,0,0,0
ZMB_TW0071,7,ZMB_TW0071_7,Makeni,17793,0,0,0,0
ZMB_TW0071,8,ZMB_TW0071_8,Makeni,17793,0,0,0,0
ZMB_TW0071,9,ZMB_TW0071_9,Makeni,17793,0,0,0,0
ZMB_TW0071,10,ZMB_TW0071_10,Makeni,17793,0,0,0,0
ZMB_TW0071,11,ZMB_TW0071_11,Makeni,17793,0,0,0,0
ZMB_TW0071,12,ZMB_TW0071_12,Makeni,17793,0,0,0,0
ZMB_TW0071,13,ZMB_TW0071_13,Makeni,17793,1,1,0.56,0.56
ZMB_TW0071,14,ZMB_TW0071_14,Makeni,17793,1,2,0.56,1.12
ZMB_TW0071,15,ZMB_TW0071_15,Makeni,17793,0,2,0,1.12
ZMB_TW0071,16,ZMB_TW0071_16,Makeni,17793,1,3,0.56,1.69
ZMB_TW0071,17,ZMB_TW0071_17,Makeni,17793,1,4,0.56,2.25
ZMB_TW0071,18,ZMB_TW0071_18,Makeni,17793,0,4,0,2.25
ZMB_TW0071,19,ZMB_TW0071_19,Makeni,17793,0,4,0,2.25
ZMB_TW0071,20,ZMB_TW0071_20,Makeni,17793,0,4,0,2.25
ZMB_TW0072,5,ZMB_TW0072_5,Linda,14895,0,0,0,0
ZMB_TW0072,6,ZMB_TW0072_6,Linda,14895,0,0,0,0
ZMB_TW0072,7,ZMB_TW0072_7,Linda,14895,0,0,0,0
ZMB_TW0072,8,ZMB_TW0072_8,Linda,14895,0,0,0,0
ZMB_TW0072,9,ZMB_TW0072_9,Linda,14895,0,0,0,0
ZMB_TW0072,10,ZMB_TW0072_10,Linda,14895,0,0,0,0
ZMB_TW0072,11,ZMB_TW0072_11,Linda,14895,0,0,0,0
ZMB_TW0072,12,ZMB_TW0072_12,Linda,14895,0,0,0,0
ZMB_TW0072,13,ZMB_TW0072_13,Linda,14895,0,0,0,0
ZMB_TW0072,14,ZMB_TW0072_14,Linda,14895,0,0,0,0
ZMB_TW0072,15,ZMB_TW0072_15,Linda,14895,1,1,0.67,0.67
ZMB_TW0072,16,ZMB_TW0072_16,Linda,14895,0,1,0,0.67
ZMB_TW0072,17,ZMB_TW0072_17,Linda,14895,0,1,0,0.67
ZMB_TW0072,18,ZMB_TW0072_18,Linda,14895,0,1,0,0.67
ZMB_TW0072,19,ZMB_TW0072_19,Linda,14895,0,1,0,0.67
ZMB_TW0072,20,ZMB_TW0072_20,Linda,14895,0,1,0,0.67
ZMB_TW0073,5,ZMB_TW0073_5,Mazyopa,0,0,0,0,0
ZMB_TW0073,6,ZMB_TW0073_6,Mazyopa,0,0,0,0,0
ZMB_TW0073,7,ZMB_TW0073_7,Mazyopa,0,0,0,0,0
ZMB_TW0073,8,ZMB_TW0073_8,Mazyopa,0,0,0,0,0
ZMB_TW0073,9,ZMB_TW0073_9,Mazyopa,0,0,0,0,0
ZMB_TW0073,10,ZMB_TW0073_10,Mazyopa,0,0,0,0,0
ZMB_TW0073,11,ZMB_TW0073_11,Mazyopa,0,0,0,0,0
ZMB_TW0073,12,ZMB_TW0073_12,Mazyopa,0,0,0,0,0
ZMB_TW0073,13,ZMB_TW0073_13,Mazyopa,0,0,0,0,0
ZMB_TW0073,14,ZMB_TW0073_14,Mazyopa,0,0,0,0,0
ZMB_TW0073,15,ZMB_TW0073_15,Mazyopa,0,0,0,0,0
ZMB_TW0073,16,ZMB_TW0073_16,Mazyopa,0,0,0,0,0
ZMB_TW0073,17,ZMB_TW0073_17,Mazyopa,0,0,0,0,0
ZMB_TW0073,18,ZMB_TW0073_18,Mazyopa,0,0,0,0,0
ZMB_TW0073,19,ZMB_TW0073_19,Mazyopa,0,0,0,0,0
ZMB_TW0073,20,ZMB_TW0073_20,Mazyopa,0,0,0,0,0
ZMB_TW0074,5,ZMB_TW0074_5,Nyumba Yanga,9683,0,0,0,0
ZMB_TW0074,6,ZMB_TW0074_6,Nyumba Yanga,9683,0,0,0,0
ZMB_TW0074,7,ZMB_TW0074_7,Nyumba Yanga,9683,0,0,0,0
ZMB_TW0074,8,ZMB_TW0074_8,Nyumba Yanga,9683,0,0,0,0
ZMB_TW0074,9,ZMB_TW0074_9,Nyumba Yanga,9683,0,0,0,0
ZMB_TW0074,10,ZMB_TW0074_10,Nyumba Yanga,9683,0,0,0,0
ZMB_TW0074,11,ZMB_TW0074_11,Nyumba Yanga,9683,1,1,1.03,1.03
ZMB_TW0074,12,ZMB_TW0074_12,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,13,ZMB_TW0074_13,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,14,ZMB_TW0074_14,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,15,ZMB_TW0074_15,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,16,ZMB_TW0074_16,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,17,ZMB_TW0074_17,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,18,ZMB_TW0074_18,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,19,ZMB_TW0074_19,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0074,20,ZMB_TW0074_20,Nyumba Yanga,9683,0,1,0,1.03
ZMB_TW0077,5,ZMB_TW0077_5,Civic Centre,8243,0,0,0,0
ZMB_TW0077,6,ZMB_TW0077_6,Civic Centre,8243,0,0,0,0
ZMB_TW0077,7,ZMB_TW0077_7,Civic Centre,8243,0,0,0,0
ZMB_TW0077,8,ZMB_TW0077_8,Civic Centre,8243,0,0,0,0
ZMB_TW0077,9,ZMB_TW0077_9,Civic Centre,8243,0,0,0,0
ZMB_TW0077,10,ZMB_TW0077_10,Civic Centre,8243,0,0,0,0
ZMB_TW0077,11,ZMB_TW0077_11,Civic Centre,8243,0,0,0,0
ZMB_TW0077,12,ZMB_TW0077_12,Civic Centre,8243,0,0,0,0
ZMB_TW0077,13,ZMB_TW0077_13,Civic Centre,8243,0,0,0,0
ZMB_TW0077,14,ZMB_TW0077_14,Civic Centre,8243,0,0,0,0
ZMB_TW0077,15,ZMB_TW0077_15,Civic Centre,8243,0,0,0,0
ZMB_TW0077,16,ZMB_TW0077_16,Civic Centre,8243,0,0,0,0
ZMB_TW0077,17,ZMB_TW0077_17,Civic Centre,8243,0,0,0,0
ZMB_TW0077,18,ZMB_TW0077_18,Civic Centre,8243,0,0,0,0
ZMB_TW0077,19,ZMB_TW0077_19,Civic Centre,8243,0,0,0,0
ZMB_TW0077,20,ZMB_TW0077_20,Civic Centre,8243,0,0,0,0
ZMB_TW0078,5,ZMB_TW0078_5,Kanyama West,62291,0,0,0,0
ZMB_TW0078,6,ZMB_TW0078_6,Kanyama West,62291,3,3,0.48,0.48
ZMB_TW0078,7,ZMB_TW0078_7,Kanyama West,62291,4,7,0.64,1.12
ZMB_TW0078,8,ZMB_TW0078_8,Kanyama West,62291,0,7,0,1.12
ZMB_TW0078,9,ZMB_TW0078_9,Kanyama West,62291,0,7,0,1.12
ZMB_TW0078,10,ZMB_TW0078_10,Kanyama West,62291,0,7,0,1.12
ZMB_TW0078,11,ZMB_TW0078_11,Kanyama West,62291,1,8,0.16,1.28
ZMB_TW0078,12,ZMB_TW0078_12,Kanyama West,62291,0,8,0,1.28
ZMB_TW0078,13,ZMB_TW0078_13,Kanyama West,62291,1,9,0.16,1.44
ZMB_TW0078,14,ZMB_TW0078_14,Kanyama West,62291,1,10,0.16,1.61
ZMB_TW0078,15,ZMB_TW0078_15,Kanyama West,62291,4,14,0.64,2.25
ZMB_TW0078,16,ZMB_TW0078_16,Kanyama West,62291,7,21,1.12,3.37
ZMB_TW0078,17,ZMB_TW0078_17,Kanyama West,62291,1,22,0.16,3.53
ZMB_TW0078,18,ZMB_TW0078_18,Kanyama West,62291,0,22,0,3.53
ZMB_TW0078,19,ZMB_TW0078_19,Kanyama West,62291,0,22,0,3.53
ZMB_TW0078,20,ZMB_TW0078_20,Kanyama West,62291,0,22,0,3.53
ZMB_TW0079,5,ZMB_TW0079_5,Ngwerere,11887,0,0,0,0
ZMB_TW0079,6,ZMB_TW0079_6,Ngwerere,11887,0,0,0,0
ZMB_TW0079,7,ZMB_TW0079_7,Ngwerere,11887,0,0,0,0
ZMB_TW0079,8,ZMB_TW0079_8,Ngwerere,11887,0,0,0,0
ZMB_TW0079,9,ZMB_TW0079_9,Ngwerere,11887,0,0,0,0
ZMB_TW0079,10,ZMB_TW0079_10,Ngwerere,11887,0,0,0,0
ZMB_TW0079,11,ZMB_TW0079_11,Ngwerere,11887,0,0,0,0
ZMB_TW0079,12,ZMB_TW0079_12,Ngwerere,11887,0,0,0,0
ZMB_TW0079,13,ZMB_TW0079_13,Ngwerere,11887,0,0,0,0
ZMB_TW0079,14,ZMB_TW0079_14,Ngwerere,11887,0,0,0,0
ZMB_TW0079,15,ZMB_TW0079_15,Ngwerere,11887,0,0,0,0
ZMB_TW0079,16,ZMB_TW0079_16,Ngwerere,11887,0,0,0,0
ZMB_TW0079,17,ZMB_TW0079_17,Ngwerere,11887,0,0,0,0
ZMB_TW0079,18,ZMB_TW0079_18,Ngwerere,11887,0,0,0,0
ZMB_TW0079,19,ZMB_TW0079_19,Ngwerere,11887,0,0,0,0
ZMB_TW0079,20,ZMB_TW0079_20,Ngwerere,11887,0,0,0,0
ZMB_TW0081,5,ZMB_TW0081_5,New Kasama,0,0,0,0,0
ZMB_TW0081,6,ZMB_TW0081_6,New Kasama,0,0,0,0,0
ZMB_TW0081,7,ZMB_TW0081_7,New Kasama,0,0,0,0,0
ZMB_TW0081,8,ZMB_TW0081_8,New Kasama,0,0,0,0,0
ZMB_TW0081,9,ZMB_TW0081_9,New Kasama,0,0,0,0,0
ZMB_TW0081,10,ZMB_TW0081_10,New Kasama,0,0,0,0,0
ZMB_TW0081,11,ZMB_TW0081_11,New Kasama,0,0,0,0,0
ZMB_TW0081,12,ZMB_TW0081_12,New Kasama,0,0,0,0,0
ZMB_TW0081,13,ZMB_TW0081_13,New Kasama,0,0,0,0,0
ZMB_TW0081,14,ZMB_TW0081_14,New Kasama,0,1,1,0,0
ZMB_TW0081,15,ZMB_TW0081_15,New Kasama,0,1,2,0,0
ZMB_TW0081,16,ZMB_TW0081_16,New Kasama,0,0,2,0,0
ZMB_TW0081,17,ZMB_TW0081_17,New Kasama,0,0,2,0,0
ZMB_TW0081,18,ZMB_TW0081_18,New Kasama,0,0,2,0,0
ZMB_TW0081,19,ZMB_TW0081_19,New Kasama,0,0,2,0,0
ZMB_TW0081,20,ZMB_TW0081_20,New Kasama,0,0,2,0,0
ZMB_TW0082,5,ZMB_TW0082_5,Cementery,0,0,0,0,0
ZMB_TW0082,6,ZMB_TW0082_6,Cementery,0,0,0,0,0
ZMB_TW0082,7,ZMB_TW0082_7,Cementery,0,0,0,0,0
ZMB_TW0082,8,ZMB_TW0082_8,Cementery,0,0,0,0,0
ZMB_TW0082,9,ZMB_TW0082_9,Cementery,0,0,0,0,0
ZMB_TW0082,10,ZMB_TW0082_10,Cementery,0,0,0,0,0
ZMB_TW0082,11,ZMB_TW0082_11,Cementery,0,0,0,0,0
ZMB_TW0082,12,ZMB_TW0082_12,Cementery,0,0,0,0,0
ZMB_TW0082,13,ZMB_TW0082_13,Cementery,0,0,0,0,0
ZMB_TW0082,14,ZMB_TW0082_14,Cementery,0,0,0,0,0
ZMB_TW0082,15,ZMB_TW0082_15,Cementery,0,0,0,0,0
ZMB_TW0082,16,ZMB_TW0082_16,Cementery,0,0,0,0,0
ZMB_TW0082,17,ZMB_TW0082_17,Cementery,0,0,0,0,0
ZMB_TW0082,18,ZMB_TW0082_18,Cementery,0,0,0,0,0
ZMB_TW0082,19,ZMB_TW0082_19,Cementery,0,0,0,0,0
ZMB_TW0082,20,ZMB_TW0082_20,Cementery,0,0,0,0,0
ZMB_TW0083,5,ZMB_TW0083_5,Chandamali,0,0,0,0,0
ZMB_TW0083,6,ZMB_TW0083_6,Chandamali,0,0,0,0,0
ZMB_TW0083,7,ZMB_TW0083_7,Chandamali,0,0,0,0,0
ZMB_TW0083,8,ZMB_TW0083_8,Chandamali,0,0,0,0,0
ZMB_TW0083,9,ZMB_TW0083_9,Chandamali,0,0,0,0,0
ZMB_TW0083,10,ZMB_TW0083_10,Chandamali,0,0,0,0,0
ZMB_TW0083,11,ZMB_TW0083_11,Chandamali,0,0,0,0,0
ZMB_TW0083,12,ZMB_TW0083_12,Chandamali,0,0,0,0,0
ZMB_TW0083,13,ZMB_TW0083_13,Chandamali,0,0,0,0,0
ZMB_TW0083,14,ZMB_TW0083_14,Chandamali,0,0,0,0,0
ZMB_TW0083,15,ZMB_TW0083_15,Chandamali,0,0,0,0,0
ZMB_TW0083,16,ZMB_TW0083_16,Chandamali,0,0,0,0,0
ZMB_TW0083,17,ZMB_TW0083_17,Chandamali,0,0,0,0,0
ZMB_TW0083,18,ZMB_TW0083_18,Chandamali,0,0,0,0,0
ZMB_TW0083,19,ZMB_TW0083_19,Chandamali,0,0,0,0,0
ZMB_TW0083,20,ZMB_TW0083_20,Chandamali,0,0,0,0,0
ZMB_TW0085,5,ZMB_TW0085_5,Workers,0,0,0,0,0
ZMB_TW0085,6,ZMB_TW0085_6,Workers,0,0,0,0,0
ZMB_TW0085,7,ZMB_TW0085_7,Workers,0,0,0,0,0
ZMB_TW0085,8,ZMB_TW0085_8,Workers,0,0,0,0,0
ZMB_TW0085,9,ZMB_TW0085_9,Workers,0,0,0,0,0
ZMB_TW0085,10,ZMB_TW0085_10,Workers,0,0,0,0,0
ZMB_TW0085,11,ZMB_TW0085_11,Workers,0,0,0,0,0
ZMB_TW0085,12,ZMB_TW0085_12,Workers,0,0,0,0,0
ZMB_TW0085,13,ZMB_TW0085_13,Workers,0,0,0,0,0
ZMB_TW0085,14,ZMB_TW0085_14,Workers,0,0,0,0,0
ZMB_TW0085,15,ZMB_TW0085_15,Workers,0,0,0,0,0
ZMB_TW0085,16,ZMB_TW0085_16,Workers,0,0,0,0,0
ZMB_TW0085,17,ZMB_TW0085_17,Workers,0,0,0,0,0
ZMB_TW0085,18,ZMB_TW0085_18,Workers,0,0,0,0,0
ZMB_TW0085,19,ZMB_TW0085_19,Workers,0,0,0,0,0
ZMB_TW0085,20,ZMB_TW0085_20,Workers,0,0,0,0,0
ZMB_TW0086,5,ZMB_TW0086_5,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,6,ZMB_TW0086_6,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,7,ZMB_TW0086_7,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,8,ZMB_TW0086_8,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,9,ZMB_TW0086_9,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,10,ZMB_TW0086_10,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,11,ZMB_TW0086_11,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,12,ZMB_TW0086_12,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,13,ZMB_TW0086_13,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,14,ZMB_TW0086_14,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,15,ZMB_TW0086_15,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,16,ZMB_TW0086_16,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,17,ZMB_TW0086_17,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,18,ZMB_TW0086_18,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,19,ZMB_TW0086_19,Handsworth Park,12211,0,0,0,0
ZMB_TW0086,20,ZMB_TW0086_20,Handsworth Park,12211,0,0,0,0
ZMB_TW0087,5,ZMB_TW0087_5,Airport,0,0,0,0,0
ZMB_TW0087,6,ZMB_TW0087_6,Airport,0,0,0,0,0
ZMB_TW0087,7,ZMB_TW0087_7,Airport,0,0,0,0,0
ZMB_TW0087,8,ZMB_TW0087_8,Airport,0,0,0,0,0
ZMB_TW0087,9,ZMB_TW0087_9,Airport,0,0,0,0,0
ZMB_TW0087,10,ZMB_TW0087_10,Airport,0,0,0,0,0
ZMB_TW0087,11,ZMB_TW0087_11,Airport,0,0,0,0,0
ZMB_TW0087,12,ZMB_TW0087_12,Airport,0,0,0,0,0
ZMB_TW0087,13,ZMB_TW0087_13,Airport,0,0,0,0,0
ZMB_TW0087,14,ZMB_TW0087_14,Airport,0,0,0,0,0
ZMB_TW0087,15,ZMB_TW0087_15,Airport,0,0,0,0,0
ZMB_TW0087,16,ZMB_TW0087_16,Airport,0,0,0,0,0
ZMB_TW0087,17,ZMB_TW0087_17,Airport,0,0,0,0,0
ZMB_TW0087,18,ZMB_TW0087_18,Airport,0,0,0,0,0
ZMB_TW0087,19,ZMB_TW0087_19,Airport,0,0,0,0,0
ZMB_TW0087,20,ZMB_TW0087_20,Airport,0,0,0,0,0
ZMB_TW0088,5,ZMB_TW0088_5,Chingwere,0,0,0,0,0
ZMB_TW0088,6,ZMB_TW0088_6,Chingwere,0,0,0,0,0
ZMB_TW0088,7,ZMB_TW0088_7,Chingwere,0,0,0,0,0
ZMB_TW0088,8,ZMB_TW0088_8,Chingwere,0,0,0,0,0
ZMB_TW0088,9,ZMB_TW0088_9,Chingwere,0,0,0,0,0
ZMB_TW0088,10,ZMB_TW0088_10,Chingwere,0,0,0,0,0
ZMB_TW0088,11,ZMB_TW0088_11,Chingwere,0,1,1,0,0
ZMB_TW0088,12,ZMB_TW0088_12,Chingwere,0,0,1,0,0
ZMB_TW0088,13,ZMB_TW0088_13,Chingwere,0,0,1,0,0
ZMB_TW0088,14,ZMB_TW0088_14,Chingwere,0,0,1,0,0
ZMB_TW0088,15,ZMB_TW0088_15,Chingwere,0,0,1,0,0
ZMB_TW0088,16,ZMB_TW0088_16,Chingwere,0,0,1,0,0
ZMB_TW0088,17,ZMB_TW0088_17,Chingwere,0,0,1,0,0
ZMB_TW0088,18,ZMB_TW0088_18,Chingwere,0,0,1,0,0
ZMB_TW0088,19,ZMB_TW0088_19,Chingwere,0,0,1,0,0
ZMB_TW0088,20,ZMB_TW0088_20,Chingwere,0,0,1,0,0
ZMB_TW0089,5,ZMB_TW0089_5,Arakan,16183,0,0,0,0
ZMB_TW0089,6,ZMB_TW0089_6,Arakan,16183,0,0,0,0
ZMB_TW0089,7,ZMB_TW0089_7,Arakan,16183,0,0,0,0
ZMB_TW0089,8,ZMB_TW0089_8,Arakan,16183,0,0,0,0
ZMB_TW0089,9,ZMB_TW0089_9,Arakan,16183,0,0,0,0
ZMB_TW0089,10,ZMB_TW0089_10,Arakan,16183,0,0,0,0
ZMB_TW0089,11,ZMB_TW0089_11,Arakan,16183,0,0,0,0
ZMB_TW0089,12,ZMB_TW0089_12,Arakan,16183,0,0,0,0
ZMB_TW0089,13,ZMB_TW0089_13,Arakan,16183,0,0,0,0
ZMB_TW0089,14,ZMB_TW0089_14,Arakan,16183,0,0,0,0
ZMB_TW0089,15,ZMB_TW0089_15,Arakan,16183,0,0,0,0
ZMB_TW0089,16,ZMB_TW0089_16,Arakan,16183,0,0,0,0
ZMB_TW0089,17,ZMB_TW0089_17,Arakan,16183,0,0,0,0
ZMB_TW0089,18,ZMB_TW0089_18,Arakan,16183,0,0,0,0
ZMB_TW0089,19,ZMB_TW0089_19,Arakan,16183,0,0,0,0
ZMB_TW0089,20,ZMB_TW0089_20,Arakan,16183,0,0,0,0
ZMB_TW0090,5,ZMB_TW0090_5,Buckley,2478,0,0,0,0
ZMB_TW0090,6,ZMB_TW0090_6,Buckley,2478,0,0,0,0
ZMB_TW0090,7,ZMB_TW0090_7,Buckley,2478,0,0,0,0
ZMB_TW0090,8,ZMB_TW0090_8,Buckley,2478,0,0,0,0
ZMB_TW0090,9,ZMB_TW0090_9,Buckley,2478,0,0,0,0
ZMB_TW0090,10,ZMB_TW0090_10,Buckley,2478,0,0,0,0
ZMB_TW0090,11,ZMB_TW0090_11,Buckley,2478,0,0,0,0
ZMB_TW0090,12,ZMB_TW0090_12,Buckley,2478,0,0,0,0
ZMB_TW0090,13,ZMB_TW0090_13,Buckley,2478,0,0,0,0
ZMB_TW0090,14,ZMB_TW0090_14,Buckley,2478,0,0,0,0
ZMB_TW0090,15,ZMB_TW0090_15,Buckley,2478,0,0,0,0
ZMB_TW0090,16,ZMB_TW0090_16,Buckley,2478,0,0,0,0
ZMB_TW0090,17,ZMB_TW0090_17,Buckley,2478,0,0,0,0
ZMB_TW0090,18,ZMB_TW0090_18,Buckley,2478,0,0,0,0
ZMB_TW0090,19,ZMB_TW0090_19,Buckley,2478,0,0,0,0
ZMB_TW0090,20,ZMB_TW0090_20,Buckley,2478,0,0,0,0
